65,426,6,7,21,8,19,9,19,10,18,36
65,418,5,7,22,8,21,8,19,9,18,35
65,403,5,6,19,8,17,8,17,8,17,34
65,408,6,6,21,7,20,7,20,8,19,33
65,419,7,7,20,8,19,8,19,9,18,36
65,425,6,6,25,8,23,9,21,9,19,35
65,402,6,7,22,8,19,8,19,8,18,34
65,432,8,9,20,9,19,9,19,9,19,35
65,397,7,7,19,7,18,8,18,8,17,34
65,390,5,7,19,7,19,7,18,7,17,33
65,434,6,8,22,8,19,8,19,9,18,36
65,422,4,6,22,7,21,8,18,8,18,36
65,422,7,7,20,8,19,8,19,8,19,35
65,436,5,6,24,8,22,9,22,9,18,36
65,420,8,8,24,8,19,8,19,9,19,35
65,403,3,5,19,8,19,8,18,9,17,34
65,415,3,5,19,7,19,8,18,8,18,34
65,416,7,8,22,8,21,8,19,8,19,34
65,369,1,4,20,6,19,7,18,7,17,32
65,389,5,5,20,6,19,7,18,8,18,34
65,416,4,7,21,8,19,8,18,9,17,35
65,451,6,9,23,9,21,9,20,10,19,36
65,417,6,7,20,7,20,7,19,8,19,33
65,400,5,6,21,8,18,8,18,8,17,33
65,413,8,8,21,8,20,8,20,9,19,35
65,402,5,6,20,7,19,7,19,7,18,34
65,394,5,7,20,7,18,7,18,7,18,34
65,389,7,7,20,8,18,8,18,8,17,35
65,420,6,6,20,7,20,8,19,8,19,35
65,410,6,8,21,8,18,8,18,9,18,35
65,464,5,8,22,8,22,8,21,10,20,37
65,408,5,7,22,7,19,8,18,8,18,34
65,377,5,6,18,6,18,6,17,6,16,33
65,397,5,7,18,7,18,8,17,8,17,34
65,432,5,5,19,7,19,9,18,9,18,36
65,418,6,7,19,8,19,9,18,9,17,35
65,403,6,7,20,7,19,8,18,9,17,34
65,397,5,5,21,6,19,7,19,7,18,33
65,433,5,8,21,8,21,8,19,9,19,35
65,461,8,9,24,9,20,10,19,10,19,37
65,416,6,7,23,7,20,7,19,8,18,34
65,438,9,9,19,9,18,10,18,10,17,37
65,412,7,7,22,7,18,7,17,8,17,34
65,396,6,7,20,7,18,7,17,8,17,33
65,392,5,6,20,7,17,8,17,8,17,34
65,433,7,7,21,7,20,7,20,8,19,35
65,411,7,8,20,8,18,9,18,9,18,35
65,405,7,7,22,8,20,8,18,8,18,35
65,429,5,8,22,8,21,8,19,8,18,35
65,413,7,8,20,8,18,8,18,8,18,34
65,403,7,7,19,7,19,8,18,8,18,34
65,406,7,7,18,7,18,7,17,8,17,34
65,449,8,8,21,8,21,9,21,9,21,35
65,440,6,8,21,9,19,9,18,9,18,37
65,412,5,6,21,7,20,8,18,8,18,35
65,409,6,7,21,7,19,7,19,8,18,34
65,457,7,7,21,8,21,9,20,9,20,36
65,414,6,7,19,8,19,8,19,8,19,34
65,438,6,7,22,7,22,8,20,8,20,35
65,425,6,7,25,8,20,8,20,9,19,36
65,457,9,9,22,9,20,10,20,10,19,37
65,412,5,6,22,6,19,8,19,9,18,34
65,427,8,8,23,9,19,9,19,9,18,35
65,390,6,7,20,7,19,7,18,7,18,33
65,392,5,5,18,7,17,8,17,8,16,34
65,402,7,7,18,8,18,8,18,9,17,35
65,409,5,6,20,7,19,7,19,8,17,34
65,419,7,8,20,9,18,9,18,9,18,34
65,424,6,9,18,9,18,9,18,9,17,35
65,433,7,9,21,9,18,9,18,9,18,35
65,393,5,7,19,7,18,7,17,8,16,33
65,414,5,5,21,6,18,7,17,8,17,34
65,391,5,6,20,7,18,7,18,9,18,33
65,420,4,6,23,7,19,7,18,8,17,36
65,393,5,5,19,6,18,7,18,7,18,33
65,426,5,7,17,8,17,9,17,9,17,35
65,455,6,7,23,7,20,8,20,9,19,36
65,411,5,7,23,7,19,8,18,8,17,35
65,424,6,7,20,7,19,8,19,8,18,35
65,427,8,8,23,9,20,9,18,9,18,35
65,395,5,7,19,8,17,8,17,8,16,34
65,432,7,8,19,8,18,8,18,9,17,37
65,440,8,8,19,8,19,8,18,8,18,37
65,414,5,7,19,8,18,8,18,9,18,35
65,385,7,7,19,7,17,8,16,8,16,33
65,439,7,7,21,8,20,10,20,10,20,33
65,427,6,7,21,8,19,8,19,8,19,33
65,388,5,6,19,7,18,7,17,8,17,33
65,429,6,6,19,6,19,8,18,8,18,36
65,398,4,4,21,5,19,6,19,7,19,33
65,424,8,8,23,8,19,8,19,9,19,34
65,435,8,9,19,9,18,9,17,10,17,37
65,444,7,8,21,8,19,9,19,9,19,35
65,430,4,7,21,8,20,8,19,9,18,35
65,391,5,6,19,7,18,8,17,8,17,33
65,420,7,7,19,8,18,8,18,9,18,35
65,414,8,8,21,9,18,9,18,9,17,35
65,430,7,7,20,7,19,8,19,8,19,35
65,414,7,7,21,8,19,8,18,8,17,35
65,431,8,8,20,9,19,9,19,9,18,34
65,458,7,8,24,9,21,9,20,9,19,36
65,384,5,6,19,6,19,6,18,7,17,33
70,484,7,8,23,8,21,8,19,9,19,38
70,508,6,6,20,8,20,8,20,8,20,40
70,488,4,8,22,9,19,9,19,10,19,39
70,462,7,8,20,8,20,8,19,8,18,38
70,456,5,7,21,7,21,8,19,9,18,37
70,471,7,8,23,8,20,9,20,9,20,38
70,529,8,9,24,9,24,9,23,9,22,40
70,457,7,8,21,8,20,9,20,9,18,38
70,463,7,7,21,8,20,8,20,8,19,37
70,479,5,8,24,8,23,9,22,9,21,38
70,475,6,6,22,7,21,7,21,7,19,38
70,500,8,9,21,9,20,9,19,9,19,40
70,481,5,6,21,9,20,9,20,9,19,38
70,491,6,8,21,9,20,9,20,9,19,39
70,482,6,7,22,8,20,9,19,9,19,38
70,482,5,7,22,8,21,8,21,10,19,39
70,485,6,8,22,9,20,9,20,9,20,37
70,479,6,8,22,8,20,9,19,9,19,37
70,490,6,7,22,7,21,7,20,7,20,38
70,463,8,8,21,8,20,8,19,8,19,38
70,473,8,8,22,9,21,9,20,9,19,38
70,467,6,6,22,7,19,7,19,8,19,38
70,506,5,8,22,8,22,10,22,10,21,39
70,490,5,5,26,7,25,8,23,8,21,38
70,467,7,7,22,7,20,7,20,7,19,38
70,497,8,8,23,8,20,8,20,9,20,39
70,485,6,7,23,7,22,8,22,8,20,38
70,490,7,8,24,8,21,9,20,9,20,38
70,471,3,6,23,6,22,7,21,7,20,37
70,521,8,8,21,9,21,10,21,10,20,39
70,457,7,7,24,7,19,7,19,8,19,36
70,501,6,7,22,8,21,8,21,8,20,38
70,491,7,7,23,8,22,9,22,10,20,39
70,496,8,9,21,9,21,10,20,10,20,38
70,491,7,8,23,9,22,9,21,10,20,38
70,495,5,7,22,7,21,9,21,9,20,38
70,494,7,8,22,9,19,10,19,10,19,40
70,504,6,7,21,8,21,9,20,9,20,39
70,478,7,8,20,8,20,9,20,9,20,39
70,467,6,8,20,8,20,9,20,9,19,37
70,503,8,8,23,9,23,10,21,10,21,39
70,486,7,8,23,8,21,9,21,9,20,39
70,506,7,8,23,9,22,10,22,10,21,38
70,499,6,6,21,8,21,8,21,9,21,40
70,472,5,6,21,6,21,8,19,8,19,37
70,488,7,7,25,8,24,8,20,9,19,39
70,480,6,7,22,8,21,8,20,8,19,37
70,476,8,8,22,8,22,8,21,9,21,37
70,502,3,7,22,8,21,8,20,8,20,39
70,517,7,8,22,9,20,9,19,9,19,40
70,449,6,8,20,8,20,8,19,9,18,37
70,477,7,8,21,8,21,8,20,8,19,39
70,488,8,8,21,9,21,9,21,9,20,40
70,503,8,9,24,9,22,10,22,10,22,39
70,523,7,9,25,10,23,10,22,10,22,40
70,476,7,8,20,8,19,9,19,9,19,39
70,494,7,8,23,8,21,8,21,9,19,38
70,474,8,8,21,8,20,8,20,9,19,38
70,441,5,6,20,7,20,8,19,8,18,36
70,460,7,8,21,8,18,9,18,10,17,38
70,499,7,9,23,9,19,9,19,9,19,40
70,476,6,7,21,8,19,8,19,8,19,38
70,478,8,9,21,9,21,10,20,10,20,39
70,454,6,7,19,8,18,9,18,9,18,38
70,479,8,9,23,9,21,9,20,9,20,39
70,482,3,8,25,8,22,8,20,8,20,38
70,482,8,8,20,8,20,8,19,8,19,37
70,483,5,7,19,7,19,9,19,9,19,40
70,505,5,7,26,8,23,8,23,8,23,39
70,478,3,8,24,8,20,9,19,10,18,37
70,475,6,7,20,8,19,8,19,9,18,39
70,481,6,8,22,8,21,9,21,9,21,38
70,473,7,9,22,9,19,9,19,9,17,38
70,483,7,7,21,7,20,8,19,9,19,39
70,483,5,8,23,8,22,8,20,9,20,38
70,470,6,7,23,8,19,8,18,8,18,38
70,455,7,8,20,9,19,9,18,9,18,37
70,472,6,7,20,7,20,7,19,8,19,38
70,493,6,8,21,9,21,9,19,10,19,40
70,493,9,10,20,10,19,10,19,10,19,40
70,469,6,7,21,8,20,9,20,9,19,38
70,495,8,8,23,8,20,9,19,10,19,40
70,489,8,8,21,9,19,9,18,10,18,39
70,485,5,7,22,8,21,8,21,8,21,38
70,489,6,7,23,8,20,8,19,8,19,39
70,466,7,8,21,8,20,8,20,9,19,37
70,481,5,7,22,8,20,8,19,9,19,39
70,475,7,7,24,8,22,8,22,8,21,37
70,480,4,9,24,9,20,9,20,9,19,38
70,484,7,7,23,7,22,7,22,8,20,38
70,495,7,8,24,9,20,9,19,9,19,39
70,462,7,8,22,9,19,9,19,9,17,38
70,497,7,7,24,7,21,7,20,8,20,38
70,469,6,7,23,8,20,8,20,9,19,37
70,496,6,6,23,8,22,9,21,10,21,39
70,482,8,8,20,9,19,9,19,9,19,38
70,470,9,9,23,10,21,10,20,10,18,38
70,509,7,8,23,8,22,9,21,10,20,39
70,467,6,7,21,7,19,9,19,9,18,38
70,502,7,8,22,9,20,10,20,11,19,40
70,483,6,7,24,7,23,8,21,9,21,38
70,490,7,9,21,10,20,10,19,10,18,40
70,475,7,7,24,8,22,8,19,10,19,39
70,482,7,8,23,8,20,8,20,9,20,37
70,481,4,7,19,7,19,8,19,8,19,39
70,469,7,7,22,8,20,8,20,8,20,37
70,485,9,9,23,9,19,9,19,10,19,39
70,524,8,9,24,10,21,10,20,10,20,40
70,472,7,8,21,8,20,8,20,9,19,37
70,462,6,7,21,8,20,8,19,8,18,37
70,471,6,7,23,7,21,8,21,8,20,37
70,503,7,8,20,9,20,9,20,10,19,40
70,512,9,9,24,10,21,10,19,10,19,40
70,469,7,8,19,8,18,9,18,9,17,39
70,499,7,7,21,7,20,8,20,8,20,40
70,501,6,8,25,8,23,8,22,9,20,39
70,472,6,7,23,7,22,7,22,7,21,37
70,493,7,7,24,8,19,8,19,9,18,39
70,449,5,6,22,6,20,8,19,8,18,38
70,492,7,8,22,8,21,9,19,9,19,39
70,477,7,7,24,8,23,9,22,9,22,37
70,478,7,9,20,9,19,10,19,10,19,40
70,476,7,8,23,8,21,9,18,9,18,38
70,472,7,8,20,8,20,8,20,8,19,39
70,517,8,8,24,8,22,9,21,9,21,40
70,503,6,7,23,8,22,8,21,9,21,39
70,459,6,7,23,7,23,8,22,8,21,37
70,480,6,6,21,7,21,7,20,8,19,39
70,477,6,8,20,9,19,9,19,9,19,38
70,492,8,8,22,9,21,10,20,10,20,39
70,494,8,8,21,9,21,9,21,9,21,38
70,514,8,8,25,9,22,9,22,9,21,39
70,503,5,6,24,9,20,9,20,10,19,40
70,481,7,8,24,8,24,8,20,9,18,38
70,492,7,8,24,8,23,9,22,9,21,38
70,504,5,8,24,8,23,8,21,9,20,39
70,473,4,6,21,9,18,10,18,10,18,37
70,497,6,8,22,8,22,8,22,9,19,39
70,465,6,6,20,7,20,8,19,8,18,37
70,483,6,7,25,8,20,8,19,9,18,39
70,491,7,8,24,9,21,9,21,10,20,39
70,471,7,7,24,7,21,8,20,8,20,37
70,448,5,6,20,6,20,6,19,7,18,35
70,483,5,7,23,7,22,9,20,9,20,38
70,465,7,8,21,9,21,9,19,9,19,38
70,476,8,8,21,9,20,9,19,9,19,38
70,484,8,8,21,8,20,8,20,8,20,39
70,484,7,8,24,8,22,9,20,9,19,39
70,492,6,8,21,9,20,9,19,9,19,40
70,485,7,8,24,9,20,9,19,9,19,39
70,496,7,8,22,9,21,9,19,9,19,40
70,494,5,7,23,8,21,8,21,9,21,38
70,460,7,7,20,8,19,8,19,9,19,38
70,501,5,7,21,9,21,9,21,9,20,40
70,472,7,8,21,8,21,9,20,9,19,38
70,482,7,8,20,9,19,9,18,9,18,39
70,465,6,7,21,8,20,8,20,9,19,39
70,457,6,7,20,7,20,8,18,8,17,38
70,479,7,8,20,8,19,8,19,8,19,38
70,493,4,8,23,9,22,10,20,10,19,39
70,496,4,5,26,7,24,8,24,8,21,38
70,495,5,7,21,7,21,8,20,8,20,38
70,489,7,8,22,8,22,8,22,9,21,39
70,472,7,8,23,8,19,9,19,9,19,39
70,474,6,8,21,8,20,9,19,9,19,39
70,462,6,6,21,7,20,8,20,8,19,38
70,460,7,8,19,8,18,9,18,9,18,38
70,466,7,7,20,8,20,8,20,9,19,37
70,501,8,9,23,9,20,10,20,10,20,39
70,529,5,8,25,9,23,9,22,10,22,40
70,488,5,8,22,9,22,9,21,9,21,38
70,486,8,9,20,9,20,9,20,9,19,39
70,471,8,8,19,8,19,8,18,8,18,38
70,449,6,6,19,6,19,7,19,8,18,36
70,495,6,7,23,7,22,8,20,8,20,39
70,491,7,8,21,8,20,8,20,9,20,38
70,470,5,6,22,7,22,8,20,8,19,38
70,500,6,6,22,7,21,8,21,9,21,39
70,478,6,7,23,7,20,8,20,9,18,39
70,475,7,8,22,8,21,8,20,9,20,38
70,502,7,8,24,9,23,10,21,10,21,40
70,487,9,9,25,9,22,9,21,10,20,39
70,479,5,8,23,8,21,9,20,9,19,39
70,475,6,7,20,8,20,9,19,9,19,39
70,469,5,6,22,7,21,8,19,8,19,37
70,472,7,9,21,9,20,9,19,10,18,39
70,495,8,8,27,9,20,9,20,9,19,38
70,521,9,9,22,10,21,10,20,10,20,41
70,490,5,6,21,8,20,8,20,9,19,38
70,436,6,6,21,6,20,7,18,8,18,37
70,485,7,8,19,8,19,8,18,9,18,40
70,483,8,8,22,8,21,8,20,9,19,39
70,486,7,8,23,9,20,10,19,10,19,40
70,459,4,5,21,7,20,7,19,8,19,37
70,474,4,8,19,9,19,9,19,9,19,39
70,478,6,6,23,8,20,8,20,8,20,37
70,463,6,7,22,8,21,8,20,8,20,37
70,497,6,6,23,8,22,9,21,9,20,39
70,499,7,8,22,8,20,9,20,9,19,39
70,460,6,6,21,6,20,7,20,8,20,38
70,513,7,8,23,9,22,9,21,10,21,40
70,497,6,8,22,9,22,9,21,9,20,39
70,499,6,7,26,8,22,9,22,9,20,38
70,479,5,7,19,8,18,8,18,10,18,40
70,509,8,9,21,9,21,9,21,9,20,41
70,508,8,9,27,9,22,9,21,10,21,38
70,494,4,7,24,8,22,9,22,9,20,38
70,428,4,5,19,6,17,7,17,7,17,37
70,464,6,7,23,7,21,8,20,9,20,38
70,471,6,8,18,8,18,8,18,9,18,38
70,520,6,8,22,9,21,9,21,9,21,40
70,477,6,8,22,8,21,8,20,8,20,38
70,499,8,8,22,9,21,9,20,9,20,39
70,480,8,9,24,9,22,9,21,9,19,39
70,475,5,6,20,7,19,8,19,8,19,38
70,506,7,9,24,9,24,9,22,10,19,40
70,475,8,8,20,8,19,8,19,8,19,37
70,460,6,6,19,7,18,8,18,8,18,38
70,489,7,7,23,8,22,9,21,9,21,38
70,466,6,6,20,8,20,8,19,8,19,37
70,488,6,7,23,8,21,8,20,8,19,39
70,464,5,6,21,8,20,8,19,8,18,38
70,466,5,9,22,10,22,10,21,10,20,38
70,505,7,9,22,9,21,9,21,9,19,39
70,454,7,7,20,8,19,8,18,9,18,37
70,465,2,7,22,8,20,8,19,9,18,38
70,479,6,7,21,8,19,9,18,9,18,38
70,442,5,7,20,8,19,8,19,8,19,38
70,461,3,6,24,6,20,7,20,8,19,37
70,479,6,6,22,8,20,8,20,8,19,37
70,485,6,8,24,8,19,8,19,9,19,38
70,461,5,8,19,8,18,8,18,9,17,38
70,470,6,7,21,7,19,8,19,8,18,38
70,507,8,8,25,9,23,9,22,10,22,40
70,490,8,8,27,9,21,9,20,10,20,40
70,487,6,7,22,7,20,9,19,9,19,39
70,477,9,9,20,10,20,10,18,10,18,39
70,495,7,8,22,8,21,9,20,9,19,40
70,504,7,10,24,10,21,10,20,10,19,39
70,467,5,8,21,8,21,8,19,8,19,38
70,466,6,7,24,8,21,8,20,8,18,38
70,489,6,7,20,7,20,9,20,9,20,38
70,490,7,8,20,9,20,9,20,9,19,39
70,490,8,8,26,9,25,9,21,9,20,39
70,482,6,8,26,9,23,10,21,10,20,39
70,488,6,7,20,7,19,8,19,8,19,39
70,503,5,8,23,9,22,9,22,9,21,39
70,471,7,8,19,8,18,9,18,9,17,39
70,509,6,8,22,8,20,9,20,9,20,40
70,476,6,7,25,7,19,8,19,8,19,38
70,481,5,7,20,7,20,8,19,8,19,38
70,459,6,8,21,8,20,9,19,9,19,37
70,479,6,7,21,7,19,8,18,8,18,38
70,489,8,8,22,9,22,9,20,9,19,39
70,466,5,5,20,7,20,8,20,8,19,36
70,480,5,7,21,9,19,9,19,9,19,38
70,476,7,7,24,8,21,9,20,9,19,38
70,476,7,8,21,8,21,8,20,9,19,39
70,483,6,7,24,8,22,8,22,8,21,39
70,475,8,9,19,9,19,9,19,9,18,37
70,505,7,8,23,9,23,9,23,10,22,39
70,448,6,7,21,8,19,8,18,9,18,37
70,478,7,8,20,9,19,10,18,10,18,38
70,533,9,9,24,10,23,10,23,10,22,39
70,513,9,9,21,9,21,9,21,10,20,40
70,451,7,7,22,7,21,7,20,8,20,38
70,483,8,8,21,8,21,9,20,9,20,38
70,483,6,8,21,9,20,9,19,9,19,39
70,477,8,8,22,9,21,9,20,9,20,38
70,492,8,9,24,10,21,11,19,11,19,40
70,509,5,8,22,9,21,9,21,10,20,39
70,485,7,7,24,8,22,9,22,9,21,37
70,456,6,6,20,7,19,7,18,8,18,38
70,446,5,7,21,7,21,7,21,9,19,37
70,452,6,6,21,6,20,7,19,8,17,37
70,472,7,7,20,8,20,8,19,8,19,39
70,492,5,5,21,7,20,9,20,10,19,40
70,440,6,7,20,8,18,8,18,8,17,37
70,477,7,8,22,8,21,8,21,9,20,39
70,492,6,8,23,8,21,9,20,9,20,39
70,493,7,8,22,9,20,9,19,10,19,39
70,488,7,9,20,9,20,9,19,10,19,38
70,495,9,9,24,9,22,9,21,9,20,38
70,484,7,8,23,8,22,9,20,9,19,38
70,486,8,8,22,9,20,9,20,10,19,39
70,492,8,9,24,9,23,10,22,10,20,39
70,501,5,6,21,7,20,8,20,8,19,40
70,446,6,7,25,8,21,8,19,8,17,37
70,517,6,7,26,7,23,8,22,10,22,40
70,489,5,8,25,9,20,9,19,10,19,39
70,491,8,8,22,8,22,8,20,8,20,38
70,492,6,7,20,7,20,8,20,9,19,39
70,468,5,6,20,8,20,8,20,8,19,37
70,475,7,9,21,9,21,9,20,9,20,38
70,506,6,9,27,9,22,10,20,10,19,41
70,498,8,9,20,9,20,9,20,10,20,40
70,458,5,8,21,9,20,9,19,10,18,39
70,506,8,9,20,10,20,10,19,11,19,40
70,471,5,6,21,7,20,8,19,9,19,39
70,482,7,8,20,8,20,9,19,9,19,38
70,468,7,8,20,8,20,8,19,9,18,38
70,466,7,8,19,8,18,8,18,9,17,39
70,476,7,7,20,7,19,8,19,8,19,39
70,482,9,9,22,9,21,9,21,9,21,39
70,458,7,8,21,9,21,9,20,9,20,37
70,471,7,8,22,8,20,8,20,9,19,38
70,489,8,8,24,8,23,9,21,9,20,39
70,470,6,8,21,9,20,9,20,9,19,38
70,491,4,7,23,7,23,8,22,9,21,38
70,461,5,6,21,7,19,7,19,8,18,39
70,491,8,8,20,8,20,9,19,9,19,40
70,473,4,4,21,6,20,8,20,9,19,38
70,454,7,8,20,9,19,9,19,9,19,37
70,477,7,8,21,8,20,8,20,9,20,37
70,468,4,6,21,8,20,8,20,8,20,38
70,491,8,8,20,8,20,8,20,8,19,39
70,471,7,9,22,9,19,9,19,9,18,38
70,481,5,8,22,8,22,9,21,9,19,39
70,496,6,7,27,8,22,8,20,8,20,37
70,485,4,8,24,10,22,10,21,10,21,39
70,458,6,6,20,7,18,7,18,8,18,38
70,503,5,7,23,9,22,9,22,9,22,39
70,481,5,6,23,9,23,9,21,9,21,39
70,493,7,7,21,8,20,8,20,9,20,38
70,461,6,6,21,7,20,8,20,8,20,37
70,496,6,7,22,9,22,9,21,10,21,39
70,501,8,8,24,8,21,9,21,9,20,39
70,497,6,7,24,9,22,9,22,10,21,39
70,498,8,8,24,8,21,9,21,9,20,38
70,478,7,7,22,9,20,9,20,9,20,37
70,465,5,5,22,7,21,7,20,8,20,37
70,480,6,7,27,8,21,9,19,9,19,38
70,518,8,9,25,10,23,10,21,10,21,41
70,469,6,7,20,8,19,8,19,9,18,37
70,518,9,9,24,10,21,10,21,10,20,38
70,479,7,8,24,8,20,8,19,9,19,39
70,464,6,6,21,8,21,8,19,8,19,38
70,465,4,6,22,7,20,7,20,8,19,37
70,483,7,8,26,9,18,10,18,10,18,39
70,473,6,8,22,9,21,10,20,10,19,39
70,492,9,9,23,9,21,9,20,10,19,39
70,478,7,8,21,8,21,8,20,9,18,39
70,466,5,7,26,7,22,9,20,9,19,37
70,496,8,9,21,9,21,9,21,9,20,39
70,505,7,8,22,8,22,9,22,9,19,39
70,471,7,10,21,10,19,10,18,10,17,39
70,479,6,8,20,9,20,10,19,10,18,40
70,481,5,6,21,7,21,8,21,8,20,38
70,439,7,8,21,8,20,8,19,8,19,37
70,485,8,9,21,9,19,10,19,10,19,39
70,453,7,7,21,8,20,8,19,8,18,37
70,497,7,9,22,9,21,9,21,9,21,39
71,480,6,9,24,9,21,9,21,9,20,38
71,478,7,9,20,9,20,9,18,9,18,39
71,501,5,7,22,7,21,8,20,8,20,40
71,489,8,9,23,9,21,9,21,10,20,39
71,499,6,7,22,7,22,8,21,8,21,40
71,474,7,8,20,8,19,8,19,9,18,39
71,494,5,7,22,8,22,9,21,9,20,38
71,476,5,6,21,8,20,8,19,8,19,39
71,516,7,7,24,8,23,9,22,9,22,39
